id,play_by_play_id,previous_play_by_play_id,nhl_game_id,nhl_event_id,season_id,game_date,fact_version,event_type,attempt_result,is_shot_attempt,is_unblocked_attempt,is_shot_on_goal,is_goal,team_id,opponent_team_id,shooter_player_id,goalie_player_id,blocking_player_id,period,period_type,period_bucket,seconds_in_game,seconds_since_last_event,time_bucket,situation_code,strength,strength_bucket,home_score,away_score,score_differential,score_state_bucket,x_coord,y_coord,shot_distance,shot_angle,abs_shot_angle,distance_bucket,angle_bucket,zone_code,zone_bucket,shot_type,shot_type_bucket,is_rebound,rebound_window_seconds,rebound_bucket,is_rush,rush_bucket,is_empty_net,net_state_bucket,previous_event_type,previous_event_team_id,previous_event_seconds_delta,facts_payload,created_at,updated_at,is_rush_attempt,is_rush_sequence,rush_sequence_origin_play_by_play_id
612,1175141,1175140,2025021232,352,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,26,18,8478550,8477424,,1,REG,p1,926,,late_period,1551,EV,ev,1,0,1,leading_by_1,-12,-33,83.77,156.801,156.801,d_060_plus,a_090_plus,N,neutral,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,takeaway,26,10,"{""previous_team_shot_play_by_play_id"":1175139,""previous_team_shot_seconds_delta"":25,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
613,1175144,1175143,2025021232,284,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,26,18,8482408,,8482111,1,REG,p1,957,,late_period,1551,EV,ev,1,0,1,leading_by_1,-76,5,13.93,-158.962,158.962,d_010_015,a_090_plus,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,26,2,"{""previous_team_shot_play_by_play_id"":1175141,""previous_team_shot_seconds_delta"":31,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
614,1175150,1175149,2025021232,294,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,18,26,8482111,8476341,,1,REG,p1,981,,late_period,1551,EV,ev,1,0,-1,trailing_by_1,61,-25,37.54,41.760,41.760,d_035_040,a_040_050,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,26,10,"{""previous_team_shot_play_by_play_id"":1175110,""previous_team_shot_seconds_delta"":409,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
615,1175151,1175150,2025021232,295,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,18,26,8482482,,8479675,1,REG,p1,983,,late_period,1551,EV,ev,1,0,-1,trailing_by_1,62,29,39.62,-47.045,47.045,d_035_040,a_040_050,D,defensive,,unknown,true,3,rebound,false,not_rush,false,goalie_in_net,missed-shot,18,2,"{""previous_team_shot_play_by_play_id"":1175150,""previous_team_shot_seconds_delta"":2,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
616,1175152,1175151,2025021232,353,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,18,26,8475158,,8479998,1,REG,p1,1012,,late_period,1551,EV,ev,1,0,-1,trailing_by_1,71,0,18.00,0.000,0.000,d_015_020,a_000_010,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,blocked-shot,18,29,"{""previous_team_shot_play_by_play_id"":1175151,""previous_team_shot_seconds_delta"":29,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
617,1175154,1175153,2025021232,308,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8476872,8477424,,1,REG,p1,1039,,late_period,1551,EV,ev,1,0,1,leading_by_1,-75,27,30.41,-117.408,117.408,d_030_035,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,18,5,"{""previous_team_shot_play_by_play_id"":1175144,""previous_team_shot_seconds_delta"":82,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
618,1175155,1175154,2025021232,309,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8476469,8477424,,1,REG,p1,1053,,late_period,1551,EV,ev,1,0,1,leading_by_1,-62,19,33.02,-144.866,144.866,d_030_035,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,26,14,"{""previous_team_shot_play_by_play_id"":1175154,""previous_team_shot_seconds_delta"":14,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
619,1175160,1175159,2025021232,319,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,26,18,8482730,8477424,,1,REG,p1,1066,,late_period,1551,EV,ev,1,0,1,leading_by_1,-40,40,63.25,-140.774,140.774,d_060_plus,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,26,3,"{""previous_team_shot_play_by_play_id"":1175155,""previous_team_shot_seconds_delta"":13,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
620,1175163,1175162,2025021232,326,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8484241,8476341,,1,REG,p1,1084,,late_period,1551,EV,ev,1,0,-1,trailing_by_1,65,-9,25.63,20.556,20.556,d_025_030,a_020_030,O,offensive,tip-in,tip,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,18,4,"{""previous_team_shot_play_by_play_id"":1175152,""previous_team_shot_seconds_delta"":72,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
621,1175167,1175166,2025021232,342,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,26,18,8475208,,8482111,1,REG,p1,1166,,late_period,1551,EV,ev,1,0,1,leading_by_1,-77,-17,20.81,125.218,125.218,d_020_025,a_090_plus,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,giveaway,26,32,"{""previous_team_shot_play_by_play_id"":1175160,""previous_team_shot_seconds_delta"":100,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
622,1175171,1175170,2025021232,451,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8482742,8476341,,2,REG,p2,1223,,early_period,1551,EV,ev,1,0,-1,trailing_by_1,-38,-21,55.15,157.620,157.620,d_055_060,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,26,23,"{""previous_team_shot_play_by_play_id"":1175163,""previous_team_shot_seconds_delta"":139,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
623,1175174,1175173,2025021232,456,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8476872,8477424,,2,REG,p2,1237,,early_period,1551,EV,ev,1,0,1,leading_by_1,70,-20,27.59,46.469,46.469,d_025_030,a_040_050,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,26,12,"{""previous_team_shot_play_by_play_id"":1175167,""previous_team_shot_seconds_delta"":71,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
624,1175176,1175175,2025021232,354,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8476872,8477424,,2,REG,p2,1254,,early_period,1551,EV,ev,1,0,1,leading_by_1,91,32,32.06,-93.576,93.576,d_030_035,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,18,8,"{""previous_team_shot_play_by_play_id"":1175174,""previous_team_shot_seconds_delta"":17,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
625,1175177,1175176,2025021232,462,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,18,26,8474564,,8482730,2,REG,p2,1283,,early_period,1551,EV,ev,1,0,-1,trailing_by_1,-63,13,29.07,-153.435,153.435,d_025_030,a_090_plus,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,26,29,"{""previous_team_shot_play_by_play_id"":1175171,""previous_team_shot_seconds_delta"":60,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
626,1175180,1175179,2025021232,470,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,18,26,8474600,,8471685,2,REG,p2,1297,,early_period,1551,EV,ev,1,0,-1,trailing_by_1,-75,-16,21.26,131.186,131.186,d_020_025,a_090_plus,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,18,1,"{""previous_team_shot_play_by_play_id"":1175177,""previous_team_shot_seconds_delta"":14,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
627,1175181,1175180,2025021232,472,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,18,26,8474600,8476341,,2,REG,p2,1305,,early_period,1551,EV,ev,1,0,-1,trailing_by_1,-84,-31,31.40,99.162,99.162,d_030_035,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,blocked-shot,18,8,"{""previous_team_shot_play_by_play_id"":1175180,""previous_team_shot_seconds_delta"":8,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1175181
628,1175182,1175181,2025021232,474,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8476441,8477424,,2,REG,p2,1313,,early_period,1551,EV,ev,1,0,1,leading_by_1,70,4,19.42,-11.889,11.889,d_015_020,a_010_020,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,missed-shot,18,8,"{""previous_team_shot_play_by_play_id"":1175176,""previous_team_shot_seconds_delta"":59,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
629,1175185,1175184,2025021232,478,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,26,18,8482730,8477424,,2,REG,p2,1320,,early_period,1551,EV,ev,1,0,1,leading_by_1,81,18,19.70,-66.038,66.038,d_015_020,a_060_070,O,offensive,backhand,backhand,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,26,4,"{""previous_team_shot_play_by_play_id"":1175182,""previous_team_shot_seconds_delta"":7,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
630,1175186,1175185,2025021232,479,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8482730,8477424,,2,REG,p2,1328,,early_period,1551,EV,ev,1,0,1,leading_by_1,47,11,43.42,-14.676,14.676,d_040_045,a_010_020,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,missed-shot,26,8,"{""previous_team_shot_play_by_play_id"":1175185,""previous_team_shot_seconds_delta"":8,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
631,1175189,1175188,2025021232,487,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8482146,8476341,,2,REG,p2,1354,,early_period,1551,EV,ev,1,0,-1,trailing_by_1,-77,33,35.11,-109.983,109.983,d_035_040,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,18,15,"{""previous_team_shot_play_by_play_id"":1175181,""previous_team_shot_seconds_delta"":49,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
632,1175191,1175190,2025021232,492,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8482482,8476341,,2,REG,p2,1382,,early_period,1551,EV,ev,1,0,-1,trailing_by_1,-60,21,35.81,-144.090,144.090,d_035_040,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,18,24,"{""previous_team_shot_play_by_play_id"":1175189,""previous_team_shot_seconds_delta"":28,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
633,1175196,1175195,2025021232,507,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8474600,8476341,,2,REG,p2,1425,,early_period,1531,PP,pp,1,0,-1,trailing_by_1,-60,-12,31.38,157.521,157.521,d_030_035,a_090_plus,O,offensive,slap,slap,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,26,32,"{""previous_team_shot_play_by_play_id"":1175191,""previous_team_shot_seconds_delta"":43,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
634,1175199,1175198,2025021232,510,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,18,26,8475158,8476341,,2,REG,p2,1446,,early_period,1531,PP,pp,1,0,-1,trailing_by_1,-74,13,19.85,-139.086,139.086,d_015_020,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,18,19,"{""previous_team_shot_play_by_play_id"":1175196,""previous_team_shot_seconds_delta"":21,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
635,1175200,1175199,2025021232,512,20252026,2026-04-06,shot_attempt_facts_v1,goal,goal,true,true,true,true,18,26,8474564,8476341,,2,REG,p2,1469,,early_period,1531,PP,pp,1,0,-1,trailing_by_1,-70,-20,27.59,133.531,133.531,d_025_030,a_090_plus,O,offensive,slap,slap,false,3,not_rebound,false,not_rush,false,goalie_in_net,missed-shot,18,23,"{""previous_team_shot_play_by_play_id"":1175199,""previous_team_shot_seconds_delta"":23,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
636,1175207,1175206,2025021232,530,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,26,18,8482730,,8482742,2,REG,p2,1543,,early_period,1551,EV,ev,1,1,0,tied,55,-23,41.05,34.077,34.077,d_040_045,a_030_040,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,18,19,"{""previous_team_shot_play_by_play_id"":1175186,""previous_team_shot_seconds_delta"":215,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
637,1175208,1175207,2025021232,531,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,26,18,8482730,8477424,,2,REG,p2,1567,,early_period,1551,EV,ev,1,1,0,tied,79,-28,29.73,70.346,70.346,d_025_030,a_070_080,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,blocked-shot,26,24,"{""previous_team_shot_play_by_play_id"":1175207,""previous_team_shot_seconds_delta"":24,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
638,1175209,1175208,2025021232,533,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8482146,8476341,,2,REG,p2,1574,,early_period,1551,EV,ev,1,1,0,tied,-32,32,65.37,-150.690,150.690,d_060_plus,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,missed-shot,26,7,"{""previous_team_shot_play_by_play_id"":1175200,""previous_team_shot_seconds_delta"":105,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
639,1175212,1175211,2025021232,539,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8483513,8476341,,2,REG,p2,1608,,middle_period,1551,EV,ev,1,1,0,tied,-72,-23,28.60,126.469,126.469,d_025_030,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,hit,26,1,"{""previous_team_shot_play_by_play_id"":1175209,""previous_team_shot_seconds_delta"":34,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1175212
640,1175213,1175212,2025021232,540,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8483513,8476341,,2,REG,p2,1614,,middle_period,1551,EV,ev,1,1,0,tied,-81,5,9.43,-147.995,147.995,d_005_010,a_090_plus,O,offensive,deflected,deflection,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,18,6,"{""previous_team_shot_play_by_play_id"":1175212,""previous_team_shot_seconds_delta"":6,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
641,1175214,1175213,2025021232,544,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8482768,8476341,,2,REG,p2,1629,,middle_period,1551,EV,ev,1,1,0,tied,-66,-20,30.48,138.991,138.991,d_030_035,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,18,15,"{""previous_team_shot_play_by_play_id"":1175213,""previous_team_shot_seconds_delta"":15,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
642,1175215,1175214,2025021232,545,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,18,26,8482768,8476341,,2,REG,p2,1631,,middle_period,1551,EV,ev,1,1,0,tied,-75,10,17.20,-144.462,144.462,d_015_020,a_090_plus,O,offensive,backhand,backhand,true,3,rebound,false,not_rush,false,goalie_in_net,shot-on-goal,18,2,"{""previous_team_shot_play_by_play_id"":1175214,""previous_team_shot_seconds_delta"":2,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
643,1175217,1175216,2025021232,554,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,26,18,8482408,8477424,,2,REG,p2,1667,,middle_period,1551,EV,ev,1,1,0,tied,83,9,10.82,-56.310,56.310,d_010_015,a_050_060,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,26,23,"{""previous_team_shot_play_by_play_id"":1175208,""previous_team_shot_seconds_delta"":100,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
644,1175220,1175219,2025021232,560,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,26,18,8476872,,8482482,2,REG,p2,1688,,middle_period,1551,EV,ev,1,1,0,tied,60,-6,29.61,11.689,11.689,d_025_030,a_010_020,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,giveaway,18,2,"{""previous_team_shot_play_by_play_id"":1175217,""previous_team_shot_seconds_delta"":21,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
645,1175221,1175220,2025021232,565,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,18,26,8475158,8476341,,2,REG,p2,1698,,middle_period,1551,EV,ev,1,1,0,tied,-85,5,6.40,-128.660,128.660,d_005_010,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,blocked-shot,26,10,"{""previous_team_shot_play_by_play_id"":1175215,""previous_team_shot_seconds_delta"":67,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
646,1175222,1175221,2025021232,567,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,18,26,8476539,8476341,,2,REG,p2,1705,,middle_period,1551,EV,ev,1,1,0,tied,-80,19,21.02,-115.346,115.346,d_020_025,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,18,7,"{""previous_team_shot_play_by_play_id"":1175221,""previous_team_shot_seconds_delta"":7,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
647,1175223,1175222,2025021232,568,20252026,2026-04-06,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,18,26,8474600,8476341,,2,REG,p2,1707,,middle_period,1551,EV,ev,1,1,0,tied,-42,-38,60.44,141.044,141.044,d_060_plus,a_090_plus,O,offensive,slap,slap,true,3,rebound,false,not_rush,false,goalie_in_net,missed-shot,18,2,"{""previous_team_shot_play_by_play_id"":1175222,""previous_team_shot_seconds_delta"":2,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
648,1175227,1175226,2025021232,579,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,26,18,8482155,,8479370,2,REG,p2,1774,,middle_period,1551,EV,ev,1,1,0,tied,77,9,15.00,-36.870,36.870,d_015_020,a_030_040,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,giveaway,18,19,"{""previous_team_shot_play_by_play_id"":1175220,""previous_team_shot_seconds_delta"":86,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
649,1175229,1175228,2025021232,588,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,26,18,8479998,,8482111,2,REG,p2,1827,,middle_period,1551,EV,ev,1,1,0,tied,84,8,9.43,-57.995,57.995,d_005_010,a_050_060,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,takeaway,26,23,"{""previous_team_shot_play_by_play_id"":1175227,""previous_team_shot_seconds_delta"":53,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
650,1175234,1175233,2025021232,599,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,18,26,8475287,,8482730,2,REG,p2,1888,,middle_period,1551,EV,ev,1,1,0,tied,-66,-26,34.71,131.496,131.496,d_030_035,a_090_plus,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,26,30,"{""previous_team_shot_play_by_play_id"":1175223,""previous_team_shot_seconds_delta"":181,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
651,1175235,1175234,2025021232,655,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8471685,8477424,,2,REG,p2,1899,,middle_period,1551,EV,ev,1,1,0,tied,72,2,17.12,-6.710,6.710,d_015_020,a_000_010,O,offensive,tip-in,tip,false,3,not_rebound,false,not_rush,false,goalie_in_net,blocked-shot,18,11,"{""previous_team_shot_play_by_play_id"":1175229,""previous_team_shot_seconds_delta"":72,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
652,1175236,1175235,2025021232,656,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,26,18,8478550,,8482111,2,REG,p2,1904,,middle_period,1551,EV,ev,1,1,0,tied,81,7,10.63,-41.186,41.186,d_010_015,a_040_050,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,shot-on-goal,26,5,"{""previous_team_shot_play_by_play_id"":1175235,""previous_team_shot_seconds_delta"":5,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
653,1175237,1175236,2025021232,658,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8479998,8477424,,2,REG,p2,1912,,middle_period,1551,EV,ev,1,1,0,tied,31,3,58.08,-2.961,2.961,d_055_060,a_000_010,O,offensive,wrist,wrist,false,3,not_rebound,true,rush_attempt,false,goalie_in_net,blocked-shot,26,8,"{""previous_team_shot_play_by_play_id"":1175236,""previous_team_shot_seconds_delta"":8,""rush_reason"":""direct_transition"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,true,true,1175237
654,1175240,1175239,2025021232,663,20252026,2026-04-06,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,26,18,8479998,,8475158,2,REG,p2,1926,,middle_period,1551,EV,ev,1,1,0,tied,66,-1,23.02,2.490,2.490,d_020_025,a_000_010,D,defensive,,unknown,false,3,not_rebound,false,not_rush,false,goalie_in_net,faceoff,18,11,"{""previous_team_shot_play_by_play_id"":1175237,""previous_team_shot_seconds_delta"":14,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
655,1175243,1175242,2025021232,668,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8482124,8477424,,2,REG,p2,1966,,middle_period,1551,EV,ev,1,1,0,tied,0,20,91.22,-12.665,12.665,d_060_plus,a_010_020,N,neutral,wrist,wrist,false,3,not_rebound,false,not_rush,false,goalie_in_net,takeaway,26,6,"{""previous_team_shot_play_by_play_id"":1175240,""previous_team_shot_seconds_delta"":40,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
656,1175247,1175246,2025021232,681,20252026,2026-04-06,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,26,18,8482726,8477424,,2,REG,p2,2018,,late_period,1551,EV,ev,1,1,0,tied,77,30,32.31,-68.199,68.199,d_030_035,a_060_070,O,offensive,slap,slap,false,3,not_rebound,false,not_rush,false,goalie_in_net,hit,18,31,"{""previous_team_shot_play_by_play_id"":1175243,""previous_team_shot_seconds_delta"":52,""rush_reason"":""not_rush"",""source"":""shot_attempt_facts_v1""}",2026-07-27 15:06:58,2026-07-27 17:12:07,false,false,
