nhl_game_id,play_by_play_id,is_goal,is_sog,shot_distance,abs_shot_angle,shot_type_bucket,rebound_bucket,rush_bucket,strength_bucket,shot_side,off_wing,previous_event_type,previous_event_seconds_delta,score_state_bucket,time_bucket,period_bucket
2025021050,3518287,0,1,5.00,143.130,snap,not_rebound,rush_attempt,ev,center,unknown,giveaway,6,leading_by_2_plus,early_period,p2
2025021050,3518293,0,0,13.93,21.038,tip,not_rebound,not_rush,pp,center,unknown,faceoff,22,trailing_by_2_plus,early_period,p2
2025021050,3518294,0,1,36.36,31.504,slap,not_rebound,not_rush,pp,right,false,missed-shot,6,trailing_by_2_plus,early_period,p2
2025021050,3518295,1,1,3.61,33.690,tip,not_rebound,not_rush,pp,center,unknown,shot-on-goal,15,trailing_by_2_plus,early_period,p2
2025021050,3518297,0,1,28.64,12.095,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,27,trailing_by_1,early_period,p2
2025020992,3512483,0,1,15.65,153.435,wrist,not_rebound,not_rush,ev,center,unknown,delayed-penalty,1,trailing_by_2_plus,final_5,p3
2025020992,3512487,1,1,13.04,175.601,tip,not_rebound,not_rush,pp,center,unknown,faceoff,13,trailing_by_2_plus,final_5,p3
2025020992,3512493,0,1,45.12,12.804,snap,not_rebound,not_rush,ev,left,true,faceoff,43,leading_by_1,final_5,p3
2025020992,3512494,0,0,51.62,148.465,wrist,not_rebound,not_rush,ev,right,true,shot-on-goal,12,trailing_by_1,final_5,p3
2025020992,3512495,0,0,33.24,136.219,slap,not_rebound,not_rush,ev,left,true,missed-shot,5,trailing_by_1,final_5,p3
2025020992,3512496,0,1,34.93,166.759,slap,not_rebound,not_rush,ev,center,unknown,missed-shot,8,trailing_by_1,final_5,p3
2025020992,3512497,0,1,47.17,158.875,snap,not_rebound,not_rush,ev,right,true,shot-on-goal,6,trailing_by_1,final_5,p3
2025020730,2447347,0,1,68.15,22.426,wrist,not_rebound,not_rush,ev,right,false,faceoff,8,tied,early_period,p1
2025020674,2429684,0,1,53.41,38.157,snap,not_rebound,not_rush,ev,right,true,faceoff,41,tied,early_period,p1
2025020674,2429698,0,1,35.44,163.610,snap,not_rebound,not_rush,ev,left,true,faceoff,12,tied,early_period,p1
2025021050,3518301,0,1,9.43,32.005,tip,not_rebound,not_rush,ev,center,unknown,faceoff,29,trailing_by_1,early_period,p2
2025021050,3518305,1,1,33.38,8.616,wrist,not_rebound,not_rush,ev,center,unknown,blocked-shot,10,trailing_by_1,early_period,p2
2025021050,3518308,0,0,32.25,150.255,wrist,not_rebound,not_rush,ev,right,true,hit,7,tied,middle_period,p2
2025021050,3518311,0,1,38.91,25.907,snap,not_rebound,rush_attempt,ev,right,false,takeaway,5,tied,middle_period,p2
2025021050,3518314,0,1,6.08,80.538,wrap,not_rebound,not_rush,ev,center,unknown,faceoff,50,tied,middle_period,p2
2025021050,3518316,0,0,63.29,148.570,wrist,not_rebound,not_rush,ev,right,false,giveaway,48,tied,middle_period,p2
2025021050,3518317,0,0,50.99,131.820,snap,not_rebound,not_rush,ev,left,true,missed-shot,21,tied,middle_period,p2
2025021050,3518323,0,1,41.77,47.911,wrist,not_rebound,not_rush,ev,right,false,giveaway,39,tied,middle_period,p2
2025021050,3518325,0,1,5.83,59.036,wrist,rebound,rush_attempt,ev,center,unknown,hit,2,tied,middle_period,p2
2025021050,3518326,0,1,7.21,56.310,wrist,rebound,rush_rebound,ev,center,unknown,shot-on-goal,1,tied,middle_period,p2
2025021050,3518327,0,1,4.47,63.435,wrap,rebound,rush_rebound,ev,center,unknown,shot-on-goal,0,tied,middle_period,p2
2025021050,3518328,1,1,48.37,29.745,slap,not_rebound,not_rush,ev,right,false,shot-on-goal,8,tied,middle_period,p2
2025021050,3518330,0,1,43.05,30.735,slap,not_rebound,not_rush,ev,left,false,faceoff,23,leading_by_1,middle_period,p2
2025021050,3518333,0,0,45.79,121.608,wrist,not_rebound,not_rush,ev,right,true,faceoff,14,trailing_by_1,middle_period,p2
2025021050,3518336,0,0,70.33,29.846,wrist,not_rebound,not_rush,ev,left,true,faceoff,17,leading_by_1,middle_period,p2
2025021050,3518338,0,0,20.59,29.055,snap,not_rebound,not_rush,ev,left,unknown,blocked-shot,66,leading_by_1,late_period,p2
2025021050,3518341,0,0,39.40,23.962,wrist,not_rebound,not_rush,ev,left,true,faceoff,1,leading_by_1,late_period,p2
2025021050,3518342,0,0,41.11,18.435,snap,rebound,not_rush,ev,left,true,missed-shot,0,leading_by_1,late_period,p2
2025021050,3518343,0,0,7.81,39.806,tip,not_rebound,not_rush,ev,center,unknown,missed-shot,6,leading_by_1,late_period,p2
2025021050,3518349,0,0,44.20,127.648,wrist,not_rebound,not_rush,ev,right,true,faceoff,27,trailing_by_1,late_period,p2
2025021050,3518350,0,0,41.23,67.166,wrist,not_rebound,not_rush,ev,right,true,missed-shot,8,leading_by_1,late_period,p2
2025021050,3518352,0,0,65.60,37.569,snap,not_rebound,rush_attempt,ev,right,true,giveaway,2,leading_by_1,late_period,p2
2025021050,3518358,0,0,12.17,170.538,backhand,not_rebound,rush_attempt,ev,center,unknown,takeaway,1,trailing_by_1,late_period,p2
2025021050,3518361,0,1,49.20,142.431,wrist,not_rebound,not_rush,ev,right,true,hit,41,trailing_by_1,late_period,p2
2025021050,3518370,0,1,23.02,55.620,wrist,not_rebound,rush_attempt,ev,right,false,giveaway,7,leading_by_1,late_period,p2
2025021050,3518372,0,0,43.97,17.199,slap,not_rebound,not_rush,ev,right,false,shot-on-goal,18,leading_by_1,late_period,p2
2025021050,3518385,1,1,6.71,26.565,tip,not_rebound,not_rush,ev,center,unknown,giveaway,13,trailing_by_1,early_period,p3
2025021050,3518395,0,1,5.83,120.964,backhand,not_rebound,not_rush,pp,center,unknown,faceoff,109,tied,early_period,p3
2025021050,3518397,0,1,70.46,34.592,wrist,not_rebound,not_rush,ev,left,true,shot-on-goal,27,tied,early_period,p3
2025021050,3518415,0,0,31.24,50.194,wrist,not_rebound,not_rush,ev,right,false,blocked-shot,9,tied,early_period,p3
2025021050,3518433,0,1,42.43,135.000,wrist,not_rebound,not_rush,ev,right,true,giveaway,43,tied,early_period,p3
2025021050,3518438,0,0,41.05,145.923,snap,not_rebound,not_rush,ev,right,true,takeaway,12,tied,early_period,p3
2025021050,3518441,0,1,13.60,53.973,tip,not_rebound,not_rush,ev,left,true,missed-shot,23,tied,middle_period,p3
2025021050,3518456,0,0,34.21,74.745,snap,not_rebound,not_rush,ev,right,true,blocked-shot,16,tied,middle_period,p3
2025021050,3518458,0,0,72.40,32.593,snap,rebound,not_rush,ev,left,true,missed-shot,3,tied,middle_period,p3
2025021050,3518460,0,1,57.98,147.680,snap,not_rebound,not_rush,ev,left,false,missed-shot,33,tied,middle_period,p3
2025021050,3518466,0,1,40.31,156.615,snap,rebound,not_rush,ev,left,true,faceoff,1,tied,middle_period,p3
2025021050,3518477,0,0,94.02,23.839,snap,not_rebound,not_rush,ev,left,true,giveaway,6,tied,middle_period,p3
2025021050,3518479,0,1,19.80,135.000,snap,not_rebound,not_rush,ev,right,unknown,missed-shot,65,tied,middle_period,p3
2025021050,3518483,0,1,29.73,47.726,snap,not_rebound,not_rush,ev,right,true,giveaway,9,tied,middle_period,p3
2025021050,3518490,0,0,58.69,13.799,slap,not_rebound,not_rush,ev,right,true,faceoff,2,tied,middle_period,p3
2025021050,3518496,0,0,7.00,0.000,tip,not_rebound,not_rush,pp,center,unknown,faceoff,62,tied,middle_period,p3
2025021050,3518498,1,1,6.08,9.462,snap,rebound,not_rush,pp,center,unknown,missed-shot,2,tied,middle_period,p3
2025021050,3518513,1,1,24.04,135.000,snap,not_rebound,not_rush,pp,left,unknown,faceoff,20,trailing_by_1,late_period,p3
2025021050,3518517,0,1,39.56,163.856,snap,not_rebound,not_rush,ev,right,true,faceoff,20,tied,late_period,p3
2025021050,3518519,0,1,32.02,91.790,wrist,not_rebound,not_rush,ev,left,true,shot-on-goal,22,tied,late_period,p3
2025021050,3518523,0,0,34.06,49.764,wrist,not_rebound,not_rush,ev,left,false,hit,60,tied,final_5,p3
2025021050,3518525,0,1,32.89,19.537,snap,not_rebound,not_rush,ev,left,true,missed-shot,7,tied,final_5,p3
2025021050,3518527,0,1,7.62,23.199,backhand,rebound,not_rush,ev,center,unknown,shot-on-goal,1,tied,final_5,p3
2025021050,3518535,0,0,9.22,167.471,tip,not_rebound,rush_attempt,ev,center,unknown,blocked-shot,8,tied,final_5,p3
2025021050,3518544,0,0,4.12,14.036,tip,not_rebound,not_rush,ev,center,unknown,blocked-shot,14,tied,final_5,p3
2025021050,3518552,1,1,23.85,33.024,snap,not_rebound,not_rush,pp,left,false,faceoff,7,tied,final_5,p3
2025021050,3518564,0,0,59.06,151.699,snap,not_rebound,not_rush,ev,right,false,blocked-shot,32,trailing_by_1,final_5,p3
2025021050,3518566,0,0,53.08,132.709,tip,not_rebound,not_rush,ev,left,true,missed-shot,27,trailing_by_1,final_5,p3
2025010073,3438712,0,1,51.86,39.523,backhand,not_rebound,not_rush,ev,left,true,hit,2,tied,early_period,p1
2025010073,3438720,0,1,32.56,42.510,snap,not_rebound,not_rush,ev,left,unknown,hit,10,tied,early_period,p1
2025010073,3438734,0,0,28.16,16.504,snap,not_rebound,not_rush,ev,center,unknown,hit,26,tied,early_period,p1
2025010073,3438747,0,1,55.90,42.825,wrist,not_rebound,not_rush,pp,left,false,hit,40,tied,early_period,p1
2025010073,3438750,0,0,53.49,20.807,slap,not_rebound,not_rush,ev,right,true,giveaway,39,tied,middle_period,p1
2025010073,3438759,0,1,28.23,112.932,wrist,not_rebound,not_rush,ev,right,true,faceoff,3,tied,middle_period,p1
2025010073,3438766,0,0,39.46,8.746,wrist,not_rebound,rush_attempt,ev,center,unknown,hit,5,tied,middle_period,p1
2025010073,3438773,0,1,77.70,31.849,wrist,not_rebound,not_rush,ev,right,true,giveaway,5,tied,middle_period,p1
2025021263,3556396,0,0,35.85,22.989,wrist,rebound,rush_attempt,ev,right,true,blocked-shot,1,tied,middle_period,p1
2025021263,3556406,0,0,46.84,16.113,wrist,not_rebound,not_rush,ev,left,true,hit,10,tied,middle_period,p1
2025021263,3556482,0,1,58.26,140.572,wrist,not_rebound,not_rush,ev,left,true,faceoff,24,tied,middle_period,p1
2025021263,3556507,0,1,63.25,145.305,wrist,not_rebound,not_rush,ev,right,false,hit,34,tied,middle_period,p1
2025021263,3556523,0,1,31.40,142.765,snap,not_rebound,not_rush,ev,left,false,faceoff,19,tied,middle_period,p1
2025021263,3556531,0,1,7.28,105.945,snap,not_rebound,not_rush,ev,center,unknown,shot-on-goal,6,tied,middle_period,p1
2025021263,3556543,0,0,8.06,172.875,tip,not_rebound,not_rush,ev,center,unknown,hit,17,tied,middle_period,p1
2025021263,3556635,0,0,10.20,11.310,tip,not_rebound,not_rush,ev,center,unknown,blocked-shot,19,tied,late_period,p1
2025020433,3463859,0,0,42.05,177.274,wrist,not_rebound,not_rush,ev,center,unknown,giveaway,65,tied,early_period,p1
2025020433,3463861,0,1,34.83,129.174,wrist,not_rebound,not_rush,ev,right,true,missed-shot,12,tied,early_period,p1
2025021263,3556660,0,0,43.01,162.408,wrist,not_rebound,rush_attempt,ev,left,true,blocked-shot,8,tied,late_period,p1
2025021263,3556682,0,1,61.13,164.827,wrist,not_rebound,not_rush,ev,left,true,faceoff,2,tied,late_period,p1
2025021263,3556691,0,1,28.43,140.711,wrist,not_rebound,not_rush,ev,right,true,shot-on-goal,9,tied,late_period,p1
2025021263,3556706,0,0,60.44,163.664,wrist,not_rebound,rush_attempt,ev,right,false,hit,3,tied,late_period,p1
2025021263,3556746,0,1,35.11,160.017,snap,rebound,not_rush,ev,left,true,faceoff,1,tied,late_period,p1
2025021263,3556788,0,1,27.66,139.399,wrist,not_rebound,rush_attempt,ev,left,true,blocked-shot,6,tied,late_period,p1
2025021263,3556820,0,0,16.49,104.036,wrist,not_rebound,rush_attempt,ev,right,unknown,hit,2,tied,late_period,p1
2025021263,3556851,0,0,53.26,50.332,wrist,not_rebound,rush_attempt,ev,right,true,hit,2,tied,early_period,p2
2025021263,3556863,0,1,52.77,170.181,wrist,not_rebound,rush_attempt,ev,center,unknown,blocked-shot,4,tied,early_period,p2
2025021263,3556867,0,0,15.00,126.870,wrist,not_rebound,not_rush,ev,right,false,shot-on-goal,7,tied,early_period,p2
2025021263,3556882,1,1,11.31,45.000,wrist,not_rebound,not_rush,ev,center,unknown,giveaway,9,tied,early_period,p2
2025021263,3556907,1,1,46.10,139.399,wrist,not_rebound,not_rush,ev,right,true,stoppage,0,trailing_by_1,early_period,p2
2025021263,3556937,0,1,23.26,25.463,wrist,not_rebound,not_rush,ev,right,true,hit,10,tied,early_period,p2
2025021263,3556987,0,1,49.04,16.587,wrist,not_rebound,not_rush,ev,left,false,hit,36,tied,early_period,p2
2025021263,3557000,0,1,137.79,164.854,wrist,not_rebound,not_rush,ev,left,true,hit,19,tied,early_period,p2
2025021263,3557013,0,0,36.40,127.185,snap,not_rebound,rush_attempt,ev,left,false,takeaway,6,tied,early_period,p2
2025021263,3557048,0,0,70.49,148.339,wrist,not_rebound,rush_attempt,ev,left,false,giveaway,1,tied,early_period,p2
2025021263,3557078,1,1,5.39,21.801,tip,not_rebound,not_rush,ev,center,unknown,stoppage,0,tied,early_period,p2
2025010016,3026444,0,1,38.01,144.638,snap,not_rebound,not_rush,ev,right,unknown,faceoff,44,tied,middle_period,p1
2025010016,3026452,0,1,21.63,146.310,snap,not_rebound,not_rush,pp,right,unknown,blocked-shot,10,tied,middle_period,p1
2025010016,3026458,0,1,100.72,6.843,backhand,not_rebound,not_rush,pk,right,true,giveaway,1,tied,middle_period,p1
2025010016,3026459,0,0,41.11,175.815,slap,not_rebound,not_rush,pp,center,unknown,shot-on-goal,23,tied,middle_period,p1
2025010016,3026466,0,0,30.02,150.018,tip,not_rebound,not_rush,ev,right,false,giveaway,28,tied,late_period,p1
2025010016,3026471,0,0,39.85,162.474,snap,not_rebound,not_rush,ev,left,true,giveaway,22,tied,late_period,p1
2025010016,3026472,0,1,10.20,168.690,tip,not_rebound,not_rush,ev,center,unknown,missed-shot,7,tied,late_period,p1
2025010016,3026481,0,1,23.35,136.736,snap,not_rebound,not_rush,ev,right,true,hit,6,tied,late_period,p1
2025010016,3026482,0,1,33.24,15.709,snap,not_rebound,not_rush,ev,center,unknown,shot-on-goal,15,tied,late_period,p1
2025010016,3026490,1,1,27.17,6.340,snap,not_rebound,rush_attempt,ev,center,unknown,takeaway,4,tied,late_period,p1
2025010016,3026497,0,1,46.87,11.070,snap,not_rebound,not_rush,ev,center,unknown,faceoff,3,trailing_by_1,early_period,p2
2025020331,3456004,0,1,13.60,17.103,deflection,not_rebound,rush_attempt,ev,center,unknown,giveaway,1,tied,middle_period,p1
2025020331,3456006,0,1,44.72,26.565,wrist,not_rebound,not_rush,ev,left,false,shot-on-goal,16,tied,middle_period,p1
2025020331,3456014,0,0,23.85,33.024,snap,not_rebound,not_rush,ev,right,false,hit,14,tied,late_period,p1
2025020331,3456016,0,1,7.62,66.801,backhand,not_rebound,not_rush,ev,center,unknown,missed-shot,9,tied,late_period,p1
2025020331,3456017,0,1,11.05,5.194,tip,not_rebound,not_rush,ev,center,unknown,shot-on-goal,7,tied,late_period,p1
2025020331,3456019,1,1,5.83,59.036,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,1,tied,late_period,p1
2025020331,3456034,1,1,20.59,29.055,snap,not_rebound,not_rush,ev,right,true,hit,9,leading_by_1,late_period,p1
2025020331,3456048,1,1,8.94,26.565,tip,not_rebound,not_rush,pp,center,unknown,blocked-shot,27,leading_by_2_plus,late_period,p1
2025020331,3456052,0,1,56.22,141.499,wrist,not_rebound,not_rush,ev,right,unknown,faceoff,30,trailing_by_2_plus,late_period,p1
2025020331,3456055,0,1,55.47,146.023,wrist,not_rebound,rush_attempt,ev,left,true,hit,2,trailing_by_2_plus,late_period,p1
2025020331,3456057,1,1,11.18,169.695,backhand,rebound,rush_rebound,ev,center,unknown,shot-on-goal,3,trailing_by_2_plus,late_period,p1
2025020331,3456068,0,1,49.37,173.019,slap,not_rebound,not_rush,ev,center,unknown,giveaway,19,trailing_by_2_plus,late_period,p1
2025010016,3026499,0,1,46.75,131.532,wrist,not_rebound,not_rush,ev,right,true,hit,36,leading_by_1,early_period,p2
2025010016,3026504,0,1,59.48,16.607,slap,not_rebound,not_rush,ev,left,unknown,delayed-penalty,12,trailing_by_1,early_period,p2
2025010016,3026508,0,1,14.42,56.310,snap,not_rebound,not_rush,pp,left,true,giveaway,15,trailing_by_1,early_period,p2
2025010016,3026509,0,1,9.06,6.340,wrist,not_rebound,not_rush,pp,center,unknown,shot-on-goal,39,trailing_by_1,early_period,p2
2025010016,3026511,0,1,28.64,167.905,snap,not_rebound,not_rush,ev,center,unknown,blocked-shot,17,leading_by_1,early_period,p2
2025010016,3026515,0,1,24.19,60.255,wrist,not_rebound,not_rush,ev,right,unknown,hit,23,trailing_by_1,early_period,p2
2025010016,3026516,0,1,149.48,4.604,snap,rebound,not_rush,ev,right,false,shot-on-goal,2,trailing_by_1,early_period,p2
2025010016,3026520,0,1,17.20,35.538,wrist,rebound,rush_attempt,ev,right,false,blocked-shot,1,trailing_by_1,early_period,p2
2025010016,3026524,0,1,26.63,145.713,snap,not_rebound,not_rush,pp,right,true,faceoff,2,leading_by_1,early_period,p2
2025010016,3026527,0,0,25.50,131.820,wrist,not_rebound,not_rush,pp,left,unknown,faceoff,14,leading_by_1,early_period,p2
2025010016,3026529,1,1,29.15,157.834,tip,not_rebound,not_rush,pp,left,unknown,blocked-shot,26,leading_by_1,early_period,p2
2025021263,3557128,0,0,13.45,41.987,snap,not_rebound,not_rush,ev,center,unknown,faceoff,4,leading_by_1,middle_period,p2
2025021263,3557147,0,1,36.77,45.000,wrist,not_rebound,not_rush,ev,right,false,blocked-shot,9,leading_by_1,middle_period,p2
2025021263,3557181,1,1,10.05,5.711,wrist,not_rebound,not_rush,ev,center,unknown,giveaway,11,leading_by_1,middle_period,p2
2025021263,3557205,0,0,52.00,180.000,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,21,trailing_by_2_plus,middle_period,p2
2025021263,3557216,0,0,25.50,25.560,wrist,not_rebound,not_rush,ev,left,true,takeaway,50,leading_by_2_plus,middle_period,p2
2025021263,3557224,0,1,22.80,74.745,wrist,not_rebound,not_rush,ev,right,true,missed-shot,13,leading_by_2_plus,middle_period,p2
2025021263,3557228,0,1,78.39,29.836,wrist,not_rebound,not_rush,ev,right,true,shot-on-goal,13,leading_by_2_plus,middle_period,p2
2025021263,3557255,0,1,33.97,42.614,wrist,not_rebound,rush_attempt,ev,right,true,hit,3,leading_by_2_plus,middle_period,p2
2025021263,3557296,1,1,5.10,168.690,wrist,rebound,rush_attempt,ev,center,unknown,blocked-shot,3,trailing_by_2_plus,middle_period,p2
2025021263,3557313,0,1,14.04,4.086,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,8,leading_by_1,middle_period,p2
2025021263,3557321,1,1,7.81,50.194,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,3,leading_by_1,middle_period,p2
2025020331,3456084,0,1,136.50,10.981,wrist,not_rebound,not_rush,ev,left,true,blocked-shot,8,trailing_by_2_plus,early_period,p2
2025020331,3456086,0,1,36.36,148.496,slap,not_rebound,not_rush,ev,right,true,shot-on-goal,34,leading_by_2_plus,early_period,p2
2025020331,3456108,0,1,9.49,161.565,wrist,not_rebound,not_rush,ev,center,unknown,hit,6,leading_by_2_plus,early_period,p2
2025020331,3456113,0,0,43.01,178.668,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,15,leading_by_2_plus,early_period,p2
2025020331,3456116,0,1,36.01,178.409,wrist,not_rebound,not_rush,ev,center,unknown,hit,19,leading_by_2_plus,early_period,p2
2025020331,3456124,1,1,19.65,165.256,wrist,not_rebound,not_rush,ev,center,unknown,giveaway,23,leading_by_2_plus,early_period,p2
2025020331,3456127,1,1,56.89,169.875,wrist,not_rebound,not_rush,ev,left,false,faceoff,8,leading_by_2_plus,early_period,p2
2025020331,3456142,0,0,43.42,14.676,wrist,not_rebound,not_rush,ev,left,true,hit,21,trailing_by_2_plus,middle_period,p2
2025020331,3456144,0,1,48.92,49.145,wrist,not_rebound,not_rush,ev,left,true,missed-shot,8,trailing_by_2_plus,middle_period,p2
2025010016,3026531,0,1,154.74,165.784,snap,not_rebound,not_rush,ev,left,true,faceoff,34,leading_by_2_plus,middle_period,p2
2025010016,3026555,0,1,40.50,32.905,slap,not_rebound,rush_attempt,pp,right,false,takeaway,6,trailing_by_2_plus,middle_period,p2
2025010016,3026561,0,1,10.05,5.711,deflection,not_rebound,not_rush,pp,center,unknown,blocked-shot,21,trailing_by_2_plus,late_period,p2
2025010016,3026562,0,1,8.06,7.125,wrist,rebound,not_rush,pp,center,unknown,shot-on-goal,1,trailing_by_2_plus,late_period,p2
2025010016,3026563,0,1,11.40,37.875,snap,not_rebound,not_rush,pp,center,unknown,shot-on-goal,9,trailing_by_2_plus,late_period,p2
2025010016,3026577,0,1,147.96,9.335,wrist,not_rebound,not_rush,pk,left,true,faceoff,9,trailing_by_2_plus,late_period,p2
2025010016,3026578,0,0,28.02,177.955,snap,not_rebound,not_rush,pp,center,unknown,shot-on-goal,101,leading_by_2_plus,late_period,p2
2025020331,3456160,0,1,22.20,144.162,wrist,not_rebound,not_rush,ev,right,true,takeaway,78,leading_by_2_plus,middle_period,p2
2025020331,3456167,0,1,34.71,131.496,snap,not_rebound,not_rush,ev,right,false,blocked-shot,43,leading_by_2_plus,late_period,p2
2025020331,3456170,0,0,52.40,138.094,slap,rebound,not_rush,ev,left,true,shot-on-goal,3,leading_by_2_plus,late_period,p2
2025020331,3456174,1,1,54.23,22.782,wrist,not_rebound,not_rush,ev,left,false,blocked-shot,12,trailing_by_2_plus,late_period,p2
2025020331,3456189,0,1,7.81,39.806,wrist,not_rebound,rush_attempt,ev,center,unknown,blocked-shot,6,trailing_by_2_plus,late_period,p2
2025020331,3456206,1,1,21.63,146.310,snap,not_rebound,not_rush,ev,left,true,faceoff,41,leading_by_2_plus,late_period,p2
2025021263,3557359,0,0,24.17,65.556,wrist,not_rebound,not_rush,ev,left,false,blocked-shot,15,leading_by_2_plus,middle_period,p2
2025021263,3557440,0,1,36.40,52.815,slap,not_rebound,not_rush,pp,right,false,giveaway,9,leading_by_2_plus,late_period,p2
2025021263,3557456,0,1,38.29,40.764,slap,not_rebound,not_rush,pp,right,false,blocked-shot,14,leading_by_2_plus,late_period,p2
2025021263,3557461,1,1,31.83,136.273,wrist,not_rebound,not_rush,ev,right,unknown,shot-on-goal,10,trailing_by_2_plus,late_period,p2
2025021263,3557554,0,0,58.59,152.560,wrist,not_rebound,rush_attempt,ev,right,false,giveaway,4,trailing_by_1,late_period,p2
2025021263,3557560,0,0,15.13,172.405,tip,not_rebound,not_rush,ev,center,unknown,missed-shot,9,trailing_by_1,late_period,p2
2025021263,3557586,0,1,53.31,23.199,wrist,not_rebound,not_rush,ev,left,true,faceoff,3,leading_by_1,late_period,p2
2025021263,3557617,0,1,52.84,150.524,slap,not_rebound,not_rush,ev,left,true,blocked-shot,16,leading_by_1,early_period,p3
2025021124,3536717,0,1,11.66,59.036,wrist,not_rebound,not_rush,ev,left,false,hit,10,tied,early_period,p1
2025021124,3536721,1,1,9.22,12.529,tip,not_rebound,not_rush,ev,center,unknown,shot-on-goal,17,tied,early_period,p1
2025021124,3536794,0,1,16.16,21.801,snap,not_rebound,not_rush,ev,center,unknown,giveaway,16,leading_by_1,early_period,p1
2025021124,3536799,0,0,25.71,13.496,snap,not_rebound,not_rush,ev,center,unknown,shot-on-goal,69,leading_by_1,early_period,p1
2025021124,3536809,0,0,23.35,9.866,wrist,rebound,rush_attempt,ev,center,unknown,blocked-shot,1,leading_by_1,early_period,p1
2025020331,3456217,0,1,8.06,7.125,tip,not_rebound,not_rush,ev,center,unknown,faceoff,9,trailing_by_2_plus,late_period,p2
2025020331,3456230,0,1,40.71,117.824,wrist,not_rebound,rush_attempt,ev,right,false,takeaway,1,leading_by_2_plus,late_period,p2
2025020331,3456240,0,1,9.43,57.995,backhand,not_rebound,not_rush,pp,center,unknown,faceoff,13,trailing_by_2_plus,late_period,p2
2025020331,3456249,0,0,33.02,1.736,snap,not_rebound,not_rush,pp,center,unknown,faceoff,2,trailing_by_2_plus,late_period,p2
2025020331,3456254,0,1,35.81,35.910,wrist,not_rebound,not_rush,pp,right,true,takeaway,19,trailing_by_2_plus,late_period,p2
2025020331,3456262,1,1,9.22,167.471,tip,not_rebound,not_rush,pp,center,unknown,blocked-shot,9,trailing_by_2_plus,early_period,p3
2025020331,3456281,1,1,9.49,18.435,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,7,leading_by_2_plus,early_period,p3
2025020331,3456287,0,0,43.42,118.926,snap,not_rebound,not_rush,ev,left,true,faceoff,17,trailing_by_2_plus,early_period,p3
2025020331,3456295,0,0,57.31,150.751,slap,rebound,rush_attempt,ev,left,true,blocked-shot,2,trailing_by_2_plus,early_period,p3
2025021263,3557621,0,0,43.57,121.866,slap,rebound,not_rush,ev,right,true,shot-on-goal,3,leading_by_1,early_period,p3
2025021263,3557625,0,0,17.03,49.764,wrist,not_rebound,not_rush,ev,left,true,missed-shot,34,trailing_by_1,early_period,p3
2025021263,3557650,0,0,11.40,127.875,tip,not_rebound,not_rush,ev,center,unknown,faceoff,4,leading_by_1,early_period,p3
2025021263,3557662,0,1,72.40,147.407,wrist,not_rebound,not_rush,ev,right,true,faceoff,14,leading_by_1,early_period,p3
2025021263,3557685,0,1,33.54,10.305,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,5,trailing_by_1,early_period,p3
2025021263,3557726,0,0,54.71,161.896,wrist,not_rebound,not_rush,pp,right,true,giveaway,31,leading_by_1,early_period,p3
2025021263,3557727,1,1,12.21,145.008,wrist,rebound,not_rush,pp,center,unknown,missed-shot,2,leading_by_1,early_period,p3
2025021263,3557747,0,1,9.06,6.340,wrist,not_rebound,not_rush,ps,center,unknown,penalty,0,trailing_by_2_plus,middle_period,p3
2025021263,3557772,0,0,15.00,126.870,tip,not_rebound,rush_attempt,ev,right,false,hit,5,leading_by_2_plus,middle_period,p3
2025021263,3557775,0,0,65.80,155.772,wrist,not_rebound,not_rush,ev,left,true,missed-shot,55,leading_by_2_plus,middle_period,p3
2025010016,3026582,0,0,15.13,172.405,snap,not_rebound,not_rush,ev,center,unknown,blocked-shot,12,leading_by_2_plus,late_period,p2
2025010016,3026594,0,0,60.22,35.538,snap,not_rebound,not_rush,ev,left,true,faceoff,83,leading_by_2_plus,early_period,p3
2025010016,3026597,0,1,26.87,45.000,slap,not_rebound,not_rush,ev,left,unknown,delayed-penalty,2,leading_by_2_plus,early_period,p3
2025010016,3026605,0,1,60.46,145.784,wrist,not_rebound,not_rush,pk,right,true,faceoff,17,trailing_by_2_plus,early_period,p3
2025010016,3026607,0,1,45.18,27.699,slap,not_rebound,not_rush,pp,right,unknown,hit,12,leading_by_2_plus,early_period,p3
2025010016,3026611,0,1,30.02,29.982,wrist,not_rebound,not_rush,ev,left,false,blocked-shot,63,leading_by_2_plus,middle_period,p3
2025010016,3026612,0,0,23.09,72.350,wrist,not_rebound,not_rush,ev,right,unknown,shot-on-goal,9,leading_by_2_plus,middle_period,p3
2025010016,3026613,0,1,8.25,75.964,snap,rebound,not_rush,ev,center,unknown,missed-shot,2,leading_by_2_plus,middle_period,p3
2025010016,3026622,0,0,10.63,48.814,backhand,not_rebound,not_rush,ev,center,unknown,faceoff,16,leading_by_2_plus,middle_period,p3
