*03eq7*	6687	"Rasmus Rinne"	(N/A)	G	750000
*05yms*	6688	"Sam Rinzel"	CHI	D,Skt	1391667
*04rdx*	6689	"Merrick Rippon"	(N/A)	D,Skt	750000
*06pl9*	6690	"Henri Risikko"	(N/A)	G	750000
*024j2*	6691	"Rasmus Rissanen"	(N/A)	D,Skt	750000
*02odv*	6692	"Jaynen Rissling"	(N/A)	D,Skt	750000
*02ybo*	6693	"Rasmus Ristolainen"	PHI	D,Skt	5100000
*02b41*	6694	"Brett Ritchie"	FLA	RW,Skt	750000
*05w9b*	6695	"Calum Ritchie"	NYI	C,Skt	1182500
*06gzp*	6696	"Ethan Ritchie"	BOS	D,Skt	750000
*060pb*	6697	"Nolan Ritchie"	(N/A)	C,Skt	750000
*06hcs*	6698	"Ryder Ritchie"	MIN	RW,Skt	750000
*003pt*	6699	"Mattias Ritola"	TBL	C,Skt	750000
*03ygn*	6700	"David Rittich"	NYI	G	1000000
*051wh*	6701	"Massimo Rizzo"	(N/A)	C,Skt	925000
*02fts*	6702	"Alex Roach"	(N/A)	D,Skt	750000
*01mlu*	6703	"Colby Robak"	(N/A)	D,Skt	750000
*06l4m*	6704	"Adam Robbins"	(N/A)	RW,Skt	750000
*05o65*	6705	"Felix Robert"	(N/A)	C,Skt	750000
*06ll4*	6706	"Colton Roberts"	SJS	D,Skt	750000
*04xjg*	6707	"Connor Roberts"	(N/A)	C,Skt	750000
*04l83*	6708	"Zachary Roberts"	(N/A)	LW,Skt	750000
*06iae*	6709	"Ben Robertson"	(N/A)	D,Skt	750000
*04rnh*	6710	"Carter Robertson"	(N/A)	D,Skt	750000
*06c9g*	6711	"Charlie Robertson"	(N/A)	G	750000
*02ye1*	6712	"Dennis Robertson"	(N/A)	D,Skt	750000
*04dwj*	6713	"Jason Robertson"	DAL	LW,Skt	7750000
*04zot*	6714	"Matthew Robertson"	NYR	D,Skt	812500
*04zo3*	6715	"Nick Robertson"	PIT	LW,Skt	750000
*05xyi*	6716	"Tucker Robertson"	(N/A)	C,Skt	950000
*06xxx*	6717	"Grayden Robertson-Palmer"	DET	C,Skt	750000
*05o00*	6718	"Simon Robertsson"	STL	RW,Skt	950000
*05gdb*	6719	"Justin Robidas"	CAR	C,Skt	851667
*05lta*	6720	"Tristen Robins"	OTT	RW,Skt	750000
*076ws*	6721	"Andrew Robinson"	EDM	DEFAULT,Skt	750000
*02yjq*	6722	"Brandon Robinson"	(N/A)	LW,Skt	750000
*02zbg*	6723	"Buddy Robinson"	CHI	RW,Skt	750000
*049tk*	6724	"Carter Robinson"	(N/A)	C,Skt	750000
*05xd2*	6725	"Dylan Robinson"	(N/A)	D,Skt	750000
*03wed*	6726	"Eric Robinson"	(N/A)	RW,Skt	1700000
*04nwz*	6727	"Eric Robinson"	CAR	LW,Skt	750000
*038ij*	6728	"Josh Robinson"	(N/A)	G	750000
*05yjn*	6729	"Mat Robinson"	(N/A)	D,Skt	750000
*03rfy*	6730	"Mike Robinson"	SJS	G	750000
*0597y*	6731	"Owen Robinson"	CHI	C,Skt	750000
*04mug*	6732	"Mat Robson"	BUF	G	750000
*003lv*	6733	"Ken Roche"	COL	C,Skt	750000
*059dy*	6734	"Theo Rochette"	DET	C,Skt	750000
*0598h*	6735	"Adam Rockwood"	FLA	C,Skt	750000
*03eaz*	6736	"Noah Rod"	(N/A)	RW,Skt	750000
*03k83*	6737	"Jack Rodewald"	(N/A)	RW,Skt	750000
*01mkg*	6738	"Anton Rodin"	(N/A)	RW,Skt	750000
*04fpq*	6739	"Dmitri Rodionychev"	(N/A)	D,Skt	750000
*005ht*	6740	"Bryan Rodney"	(N/A)	D,Skt	750000
*04ld1*	6741	"Olivier Rodrigue"	TBL	G	850000
*03nfr*	6742	"Evan Rodrigues"	NJD	LW,Skt	3018750
*01wln*	6743	"Garrett Roe"	WSH	LW,Skt	750000
*06je5*	6744	"Lleyton Roed"	SEA	LW,Skt	850000
*06m7k*	6745	"Nolan Roed"	COL	C,Skt	750000
*06id9*	6746	"Milo Roelens"	TBL	C,Skt	750000
*060xh*	6747	"Rylen Roersma"	(N/A)	C,Skt	750000
*06682*	6748	"Austin Roest"	NSH	C,Skt	870000
*01zud*	6749	"Joe Rogalski"	PIT	D,Skt	750000
*05uet*	6750	"Ben Roger"	(N/A)	D,Skt	750000
*00494*	6751	"Andy Rogers"	(N/A)	D,Skt	750000
*0056z*	6752	"Kyle Rogers"	(N/A)	RW,Skt	750000
*0760y*	6753	"Brooks Rogowski"	VAN	C,Skt	750000
*060jb*	6754	"Vinzenz Rohrer"	MTL	RW,Skt	972500
*03d55*	6755	"Miika Roine"	(N/A)	C,Skt	750000
*02yef*	6756	"Grant Rollheiser"	(N/A)	G	750000
*061wb*	6757	"Ralf Rollinger"	(N/A)	LW,Skt	750000
*05td7*	6758	"Stuart Rolofs"	(N/A)	LW,Skt	750000
*0637x*	6759	"Deivs Rolovs"	(N/A)	G	750000
*05lu7*	6760	"Ryder Rolston"	(N/A)	C,Skt	925000
*061jn*	6761	"Christopher Romaine"	COL	D,Skt	750000
*01n7n*	6762	"Kieran Roman"	DAL	LW,Skt	750000
*04ld7*	6763	"Milos Roman"	CGY	C,Skt	750000
*01n89*	6764	"Ondrej Roman"	(N/A)	LW,Skt	750000
*06cfk*	6765	"Anthony Romani"	VAN	C,Skt	750000
*051vj*	6766	"Anthony Romano"	DAL	C,Skt	750000
*06sqb*	6767	"Luca Romano"	NYI	C,Skt	750000
*02ir1*	6768	"Tony Romano"	NYI	C,Skt	750000
*04qxy*	6769	"Alexander Romanov"	NYI	D,Skt	6250000
*06b5w*	6770	"Georgi Romanov"	STL	G	750000
*060xl*	6771	"Vladislav Romanov"	(N/A)	F,Skt	750000
*06sqs*	6772	"Jacob Rombach"	NSH	D,Skt	750000
*003n4*	6773	"Aaron Rome"	(N/A)	D,Skt	750000
*004np*	6774	"Ashton Rome"	WSH	RW,Skt	750000
*05ugj*	6775	"Chandler Romeo"	(N/A)	D,Skt	750000
*0597m*	6776	"Sean Romeo"	(N/A)	G	750000
*04f18*	6777	"Jonas Rondbjerg"	VGK	RW,Skt	850000
*060ng*	6778	"Topi Ronni"	(N/A)	C,Skt	750000
*0430n*	6779	"Ty Ronning"	MIN	RW,Skt	750000
*06ckj*	6780	"Dylan Roobroeck"	NYR	C,Skt	875000
*06bma*	6781	"Ryan Roobroeck"	CHI	C,Skt	750000
*003yf*	6782	"Joe Rooney"	NJD	LW,Skt	750000
*048y7*	6783	"Kevin Rooney"	UTA	C,Skt	775000
*060vh*	6784	"Filip Roos"	OTT	D,Skt	750000
*03c64*	6785	"Jesse Root"	(N/A)	LW,Skt	750000
*05gwq*	6786	"Jerad Rosburg"	(N/A)	D,Skt	750000
*05xwr*	6787	"Kim Rosdahl"	(N/A)	RW,Skt	750000
*004k2*	6788	"Jay Rosehill"	(N/A)	LW,Skt	750000
*04anj*	6789	"Calle Rosen"	STL	D,Skt	875000
*01zs2*	6790	"Cody Rosen"	NYI	G	750000
*05m18*	6791	"Isak Rosen"	WPG	LW,Skt	925000
*02ug1*	6792	"Robert Rosen"	(N/A)	C,Skt	750000
*03rag*	6793	"Jack Roslovic"	TOR	RW,Skt	4000000
*01zsu*	6794	"Brad Ross"	(N/A)	LW,Skt	750000
*02o80*	6795	"Garret Ross"	(N/A)	LW,Skt	750000
*051vf*	6796	"Roddy Ross"	PHI	G	750000
*04o0g*	6797	"Marco Rossi"	VAN	C,Skt	5000000
*05uxl*	6798	"Bennet Rossmy"	(N/A)	F,Skt	750000
*0737i*	6799	"Nick Roukounakis"	(N/A)	LW,Skt	750000
*05tuk*	6800	"Conner Roulette"	(N/A)	LW,Skt	750000
*051v8*	6801	"Lukas Rousek"	BUF	RW,Skt	750000
*06aex*	6802	"Mathis Rousseau"	(N/A)	G	750000
*05gdc*	6803	"William Rousseau"	MIN	G	750000
*02frb*	6804	"Antoine Roussel"	(N/A)	LW,Skt	750000
*01f6n*	6805	"Charles-Olivier Roussel"	(N/A)	D,Skt	750000
*01ud0*	6806	"Andrew Rowe"	(N/A)	LW,Skt	750000
*051x4*	6807	"Cameron Rowe"	(N/A)	G	750000
*06pp0*	6808	"Luke Rowe"	NYI	DEFAULT,Skt	750000
*03kis*	6809	"Jordan Rowley"	(N/A)	D,Skt	750000
*03wos*	6810	"Carter Rowney"	(N/A)	C,Skt	750000
*003hd*	6811	"Derek Roy"	(N/A)	C,Skt	750000
*031ql*	6812	"Eric Roy"	(N/A)	D,Skt	750000
*038ml*	6813	"Frederick Roy"	BUF	LW,Skt	750000
*04l8v*	6814	"Hugo Roy"	NSH	C,Skt	750000
*03reo*	6815	"Jeremy Roy"	(N/A)	D,Skt	750000
*04znx*	6816	"Joshua Roy"	UTA	LW,Skt	750000
*02nqn*	6817	"Kevin Roy"	MTL	LW,Skt	750000
*031oe*	6818	"Marc-Olivier Roy"	VAN	C,Skt	750000
*003qu*	6819	"Mathieu Roy"	(N/A)	D,Skt	750000
*03rjq*	6820	"Matt Roy"	WSH	D,Skt	5750000
*03c9z*	6821	"Nicolas Roy"	COL	C,Skt	3000000
*01ge8*	6822	"Olivier Roy"	(N/A)	G	750000
*01dfk*	6823	"Patrick Roy"	(N/A)	DEFAULT,Skt	750000
*066pe*	6824	"Pier-Olivier Roy"	(N/A)	D,Skt	750000
*076yp*	6825	"Wesley Royston"	MTL	DEFAULT,Skt	750000
*06uh9*	6826	"David Rozsival"	NJD	LW,Skt	750000
*04r6d*	6827	"Nikita Rtishchev"	(N/A)	RW,Skt	750000
*05a8z*	6828	"Niklas Rubin"	(N/A)	G	750000
*04gec*	6829	"Mark Rubinchik"	(N/A)	D,Skt	750000
*044tc*	6830	"Kristians Rubins"	CGY	D,Skt	750000
*042t4*	6831	"German Rubtsov"	PHI	C,Skt	750000
*06xv9*	6832	"Ryan Rucinski"	BUF	RW,Skt	750000
*074mg*	6833	"Liam Ruck"	PIT	RW,Skt	750000
*074mh*	6834	"Markus Ruck"	PIT	C,Skt	750000
*070fp*	6835	"Daxon Rudolph"	BUF	D,Skt	750000
*061kz*	6836	"Rasmus Rudslatt"	(N/A)	RW,Skt	750000
*01s85*	6837	"Tyler Ruegsegger"	TOR	C,Skt	750000
*05gto*	6838	"Austin Rueschhoff"	(N/A)	RW,Skt	750000
*03rja*	6839	"Steven Ruggiero"	(N/A)	D,Skt	750000
*06qsa*	6840	"Rainers Rullers"	(N/A)	C,Skt	750000
*03woh*	6841	"Chris Rumble"	(N/A)	D,Skt	750000
*076xw*	6842	"Ondrej Ruml"	COL	D,Skt	750000
*03ant*	6843	"Joel Rumpel"	(N/A)	G	750000
*01f3n*	6844	"David Rundblad"	(N/A)	D,Skt	750000
*076kk*	6845	"Timofei Runtso"	MTL	D,Skt	750000
*06md6*	6846	"Heikki Ruohonen"	PHI	C,Skt	750000
*02fqf*	6847	"Harrison Ruopp"	(N/A)	D,Skt	750000
*03rgx*	6848	"Sam Ruopp"	(N/A)	D,Skt	750000
*04y48*	6849	"Arttu Ruotsalainen"	BUF	C,Skt	750000
*038mx*	6850	"Matt Rupert"	TOR	LW,Skt	750000
*02oal*	6851	"Ryan Rupert"	(N/A)	C,Skt	750000
*076xe*	6852	"Daniil Rusakovich"	NJD	G	750000
*051w9*	6853	"Kieran Ruscheinski"	MTL	D,Skt	750000
*003n5*	6854	"Kris Russell"	(N/A)	D,Skt	750000
*06194*	6855	"Mitchell Russell"	(N/A)	RW,Skt	750000
*03yk3*	6856	"Patrick Russell"	(N/A)	RW,Skt	750000
*004kj*	6857	"Ryan Russell"	(N/A)	LW,Skt	750000
*02dq7*	6858	"Robbie Russo"	UTA	D,Skt	750000
*01zvp*	6859	"Bryan Rust"	PIT	RW,Skt	5125000
*01wsz*	6860	"Matt Rust"	CBJ	C,Skt	750000
*0054g*	6861	"Theo Ruth"	(N/A)	D,Skt	750000
*01zue*	6862	"Troy Rutkowski"	(N/A)	D,Skt	750000
*04d2e*	6863	"Jan Rutta"	(N/A)	D,Skt	750000
*03rix*	6864	"Markus Ruusu"	DAL	G	750000
*02b6u*	6865	"Alexander Ruuttu"	UTA	C,Skt	750000
*003kq*	6866	"Tuomo Ruutu"	(N/A)	LW,Skt	750000
*04ap8*	6867	"Adam Ruzicka"	(N/A)	C,Skt	750000
*074md*	6868	"Filip Ruzicka"	MIN	G	750000
*05xs8*	6869	"Jan Ruzicka"	(N/A)	G	750000
*0043l*	6870	"Stefan Ruzicka"	(N/A)	RW,Skt	750000
*01mkj*	6871	"Vladimir Ruzicka"	UTA	C,Skt	750000
*06lop*	6872	"Ivan Ryabkin"	CAR	C,Skt	952222
*076g0*	6873	"Yelisei Ryabykin"	(N/A)	D,Skt	750000
*026kr*	6874	"Ben Ryan"	(N/A)	C,Skt	750000
*0733f*	6875	"Caton Ryan"	(N/A)	LW,Skt	750000
*03p3i*	6876	"Derek Ryan"	(N/A)	C,Skt	750000
*02odw*	6877	"Joakim Ryan"	CAR	D,Skt	750000
*004oq*	6878	"Joe Ryan"	TOR	D,Skt	750000
*01mnv*	6879	"Kenny Ryan"	(N/A)	RW,Skt	750000
*003tk*	6880	"Matt Ryan"	(N/A)	C,Skt	750000
*04ok2*	6881	"Patrik Rybar"	DET	G	750000
*051uq*	6882	"Henrik Rybinski"	WSH	RW,Skt	775000
*076km*	6883	"Yegor Rybkin"	LAK	G	750000
*02yjs*	6884	"Kerby Rychel"	(N/A)	LW,Skt	750000
*06kv4*	6885	"Jakub Rychlovsky"	(N/A)	LW,Skt	950000
*0430p*	6886	"Jake Ryczek"	CHI	D,Skt	750000
*05iln*	6887	"Gustav Rydahl"	COL	C,Skt	750000
*004mm*	6888	"Dan Ryder"	(N/A)	C,Skt	750000
*072pd*	6889	"Easton Rye"	(N/A)	G	750000
*05rbe*	6890	"Simon Ryfors"	TBL	C,Skt	750000
*06bdl*	6891	"Alexander Rykov"	CAR	RW,Skt	750000
*03wqg*	6892	"Yegor Rykov"	(N/A)	D,Skt	750000
*03rrk*	6893	"Takov Rylov"	(N/A)	D,Skt	750000
*060xr*	6894	"Dominik Rymon"	(N/A)	C,Skt	750000
*04f76*	6895	"Drake Rymsha"	(N/A)	C,Skt	750000
*01t7b*	6896	"Jussi Rynnas"	(N/A)	G	750000
*003pu*	6897	"Johan Ryno"	(N/A)	RW,Skt	750000
*05u6c*	6898	"Martin Rysavy"	CBJ	RW,Skt	750000
*003yh*	6899	"Jason Ryznar"	MIN	LW,Skt	750000
*0243d*	6900	"Brandon Saad"	VGK	LW,Skt	2000000
*03b0n*	6901	"Zach Saar"	(N/A)	RW,Skt	750000
*03as4*	6902	"Aleksi Saarela"	FLA	C,Skt	750000
*051uh*	6903	"Antti Saarela"	CHI	C,Skt	750000
*06mjn*	6904	"Joona Saarelainen"	TBL	C,Skt	750000
*06ydy*	6905	"Julius Saari"	(N/A)	D,Skt	750000
*031sr*	6906	"Santeri Saari"	(N/A)	D,Skt	750000
*03rfm*	6907	"Vili Saarijarvi"	CHI	D,Skt	750000
*06mba*	6908	"Kim Saarinen"	SEA	G	1035000
*06uvl*	6909	"Malik Saberzyanov"	(N/A)	C,Skt	750000
*038le*	6910	"Scott Sabourin"	TBL	RW,Skt	850000
*01n7c*	6911	"Nico Sacchetti"	DAL	C,Skt	750000
*03rjz*	6912	"Jack Sadek"	(N/A)	D,Skt	750000
*03ebl*	6913	"Dylan Sadowy"	(N/A)	LW,Skt	750000
*04an4*	6914	"Ostap Safin"	EDM	RW,Skt	750000
*05rkt*	6915	"Ilya Safonov"	VAN	C,Skt	950000
*06lut*	6916	"Leo Sahlin Wallenius"	SJS	D,Skt	750000
*04r04*	6917	"Brandon Saigeon"	COL	C,Skt	750000
*04xdq*	6918	"Alex Sakellaropoulos"	(N/A)	G	750000
*051xe*	6919	"Chase Sakic"	(N/A)	LW,Skt	750000
*01fx8*	6920	"Alexander Salak"	(N/A)	G	750000
*003e1*	6921	"Brian Salcido"	(N/A)	D,Skt	750000
*04fh3*	6922	"Radim Salda"	TBL	D,Skt	750000
*063e0*	6923	"Eduard Sale"	SEA	LW,Skt	909167
*060ji*	6924	"Otto Salin"	LAK	D,Skt	912500
*042yo*	6925	"Anthony Salinitri"	PHI	C,Skt	750000
*03roa*	6926	"Dante Salituro"	(N/A)	C,Skt	750000
*02yeb*	6927	"Jere Sallinen"	(N/A)	LW,Skt	750000
*03yrg*	6928	"Tomi Sallinen"	(N/A)	LW,Skt	750000
*005j3*	6929	"Anssi Salmela"	(N/A)	D,Skt	750000
*04rfj*	6930	"Santeri Salmela"	(N/A)	D,Skt	750000
*04rzt*	6931	"Oskari Salminen"	(N/A)	G	750000
*03f2a*	6932	"Sakari Salminen"	(N/A)	RW,Skt	750000
*031ul*	6933	"Saku Salminen"	TBL	C,Skt	750000
*03d0h*	6934	"Sami Salminen"	(N/A)	RW,Skt	750000
*05r30*	6935	"Samu Salminen"	NJD	C,Skt	750000
*04apa*	6936	"Robin Salo"	(N/A)	D,Skt	750000
*02b6v*	6937	"Miikka Salomaki"	(N/A)	RW,Skt	750000
*05rih*	6938	"Elias Salomonsson"	WPG	D,Skt	945000
*06xwy*	6939	"Daniel Salonen"	EDM	G	750000
*06qw6*	6940	"Josh Samanski"	EDM	C,Skt	1475000
*04f0u*	6941	"Dylan Samberg"	WPG	D,Skt	5750000
*042xq*	6942	"Jordan Sambrook"	(N/A)	D,Skt	750000
*04an0*	6943	"Alexander Samoilov"	(N/A)	G	750000
*0597l*	6944	"Alexander Samonov"	(N/A)	G	750000
*04f1l*	6945	"Dmitry Samorukov"	(N/A)	D,Skt	750000
*05r50*	6946	"Mackie Samoskevich"	SEA	RW,Skt	3850000
*04w51*	6947	"Charlie Sampair"	STL	C,Skt	750000
*05uea*	6948	"Ethan Samson"	MTL	D,Skt	850000
*004lq*	6949	"Jerome Samson"	TBL	RW,Skt	750000
*03mm7*	6950	"Ilya Samsonov"	(N/A)	G	750000
*04336*	6951	"Antoine Samuel"	MTL	G	750000
*0244s*	6952	"Jordan Samuels-Thomas"	(N/A)	LW,Skt	750000
*04r7c*	6953	"Adam Samuelsson"	(N/A)	D,Skt	750000
*02b7a*	6954	"Henrik Samuelsson"	(N/A)	RW,Skt	750000
*01n45*	6955	"Jesper Samuelsson"	DET	C,Skt	750000
*04lcs*	6956	"Mattias Samuelsson"	BUF	D,Skt	4285714
*01mw3*	6957	"Philip Samuelsson"	(N/A)	D,Skt	750000
*06mqb*	6958	"William Samuelsson"	DAL	C,Skt	750000
*06r6f*	6959	"Jesse Sanche"	(N/A)	G	750000
*05o4l*	6960	"James Sanchez"	(N/A)	LW,Skt	750000
*0322u*	6961	"Filip Sandberg"	(N/A)	RW,Skt	750000
*05zdf*	6962	"Ryan Sandelin"	MIN	C,Skt	750000
*06xwh*	6963	"Carter Sanderson"	PIT	LW,Skt	750000
*059e0*	6964	"Jake Sanderson"	OTT	D,Skt	8050000
*06poc*	6965	"Zackary Sandhu"	VAN	DEFAULT,Skt	750000
*067xz*	6966	"Axel Sandin Pellikka"	DET	D,Skt	1440833
*02g1i*	6967	"Emil Sandin"	OTT	LW,Skt	750000
*059x6*	6968	"Linus Sandin"	PHI	RW,Skt	750000
*04n4n*	6969	"Rasmus Sandin"	WSH	D,Skt	4600000
*038t6*	6970	"Carter Sandlak"	(N/A)	LW,Skt	750000
*03asa*	6971	"Felix Sandstrom"	BUF	G	750000
*03mh1*	6972	"Cole Sanford"	COL	RW,Skt	750000
*031oi*	6973	"Zach Sanford"	CHI	LW,Skt	750000
*004lv*	6974	"Bobby Sanguinetti"	(N/A)	D,Skt	750000
*03e7p*	6975	"Travis Sanheim"	PHI	D,Skt	6250000
*06mqj*	6976	"Basile Sansonnens"	VAN	D,Skt	750000
*0316a*	6977	"Steven Santini"	TBL	D,Skt	750000
*0058i*	6978	"Mark Santorelli"	(N/A)	C,Skt	750000
*003wz*	6979	"Mike Santorelli"	(N/A)	C,Skt	750000
*03z96*	6980	"Mathew Santos"	(N/A)	RW,Skt	750000
*03eef*	6981	"Patrick Sanvido"	DAL	D,Skt	750000
*0599f*	6982	"Sergei Sapego"	TOR	D,Skt	750000
*02z2y*	6983	"Vinny Saponari"	(N/A)	RW,Skt	750000
*05yml*	6984	"Matyas Sapovaliv"	VGK	C,Skt	878333
*074ui*	6985	"Alexander Sapozhnikov"	(N/A)	D,Skt	750000
*07742*	6986	"Alexander Sapozynikov"	(N/A)	D,Skt	750000
*03npc*	6987	"Nick Saracino"	(N/A)	LW,Skt	750000
*02y91*	6988	"Charlie Sarault"	(N/A)	C,Skt	750000
*05uex*	6989	"Stiven Sardarian"	BUF	RW,Skt	750000
*07549*	6990	"Alisher Sarkenov"	(N/A)	RW,Skt	750000
*06pwt*	6991	"Asanali Sarkenov"	COL	RW,Skt	750000
*031pl*	6992	"Juuse Saros"	NSH	G	7740000
*060wr*	6993	"Tristan Sarsland"	(N/A)	D,Skt	750000
*067y0*	6994	"Max Sasson"	VAN	C,Skt	1000000
*06mir*	6995	"Miroslav Satan"	WSH	C,Skt	750000
*01g60*	6996	"Harri Sateri"	(N/A)	G	750000
*01n87*	6997	"Billy Sauer"	COL	G	750000
*076x9*	6998	"Kent Sauer"	PHI	C,Skt	750000
*00412*	6999	"Mike Sauer"	(N/A)	D,Skt	750000
*02y8r*	7000	"Alex Saulnier"	(N/A)	C,Skt	750000
*02y8s*	7001	"Allain Saulnier"	(N/A)	RW,Skt	750000
*065g0*	7002	"Brennan Saulnier"	WSH	C,Skt	750000
*04813*	7003	"Alexander Saunders"	(N/A)	D,Skt	750000
*02ze7*	7004	"Clarke Saunders"	(N/A)	G	750000
*003g7*	7005	"Nathan Saunders"	(N/A)	D,Skt	750000
*03nfq*	7006	"Ashton Sautner"	(N/A)	D,Skt	750000
*01mnm*	7007	"Max Sauve"	(N/A)	C,Skt	750000
*015p4*	7008	"Yann Sauve"	(N/A)	D,Skt	750000
*05td1*	7009	"Red Savage"	BUF	LW,Skt	750000
*04rip*	7010	"Ryan Savage"	(N/A)	RW,Skt	750000
*03etd*	7011	"Scott Savage"	NSH	D,Skt	750000
*065ar*	7012	"Tyler Savard"	(N/A)	LW,Skt	750000
*05uxj*	7013	"Yegor Savikov"	(N/A)	D,Skt	750000
*05109*	7014	"Isaiah Saville"	LAK	G	750000
*04dzc*	7015	"Veli-Matti Savinainen"	(N/A)	LW,Skt	750000
*05k9d*	7016	"Carter Savoie"	(N/A)	LW,Skt	750000
*06pn4*	7017	"Charles Savoie"	MTL	DEFAULT,Skt	750000
*04mq0*	7018	"Matt Savoie"	EDM	C,Skt	1886667
*06h28*	7019	"Nicholas Savoie"	BUF	D,Skt	750000
*0618k*	7020	"Samuel Savoie"	CHI	C,Skt	968333
*05y9v*	7021	"Owen Savory"	(N/A)	G	750000
*051vi*	7022	"Danil Savunov"	UTA	LW,Skt	750000
*0056t*	7023	"Raymond Sawada"	(N/A)	RW,Skt	750000
*043c8*	7024	"Zachary Sawchenko"	CBJ	G	750000
*063k7*	7025	"Riley Sawchuk"	DET	C,Skt	750000
*06axd*	7026	"Gracyn Sawchyn"	FLA	C,Skt	938333
*06uve*	7027	"Lukas Sawchyn"	(N/A)	RW,Skt	750000
*06poj*	7028	"Boulton Sawyer"	PHI	DEFAULT,Skt	750000
*004kr*	7029	"Jean-Claude Sawyer"	(N/A)	D,Skt	750000
*06lo9*	7030	"Logan Sawyer"	MTL	LW,Skt	750000
*06qqa*	7031	"Owen Say"	(N/A)	G	872500
*015j8*	7032	"Luca Sbisa"	(N/A)	D,Skt	750000
*00496*	7033	"Mario Scalzo"	(N/A)	D,Skt	750000
*01ci5*	7034	"Marco Scandella"	(N/A)	D,Skt	750000
*05rgh*	7035	"Brandon Scanlin"	NYR	D,Skt	775000
*070fn*	7036	"James Scantlebury"	(N/A)	C,Skt	750000
*04xca*	7037	"Ryan Scarfo"	BUF	LW,Skt	750000
*066qf*	7038	"Tommy Scarfone"	(N/A)	G	750000
*02fsk*	7039	"Reece Scarlett"	(N/A)	D,Skt	750000
*01bvb*	7040	"Colton Sceviour"	(N/A)	C,Skt	750000
*06gk0*	7041	"Matthew Schaefer"	NYI	D,Skt	4475000
*060wx*	7042	"Reid Schaefer"	NSH	LW,Skt	886667
*06xv6*	7043	"Maxim Schafer"	WSH	LW,Skt	750000
*06r64*	7044	"Luke Schairer"	STL	D,Skt	750000
*02yoo*	7045	"Tim Schaller"	(N/A)	C,Skt	750000
*01syy*	7046	"Nick Schaus"	(N/A)	D,Skt	750000
*0457a*	7047	"Adam Scheel"	NJD	G	750000
*048kw*	7048	"Lane Scheidl"	TBL	LW,Skt	750000
*02azb*	7049	"Mark Scheifele"	WPG	C,Skt	8500000
*003ga*	7050	"Brad Schell"	(N/A)	C,Skt	750000
*01zuk*	7051	"Geoffrey Schemitsch"	TBL	D,Skt	750000
*03rg0*	7052	"Thomas Schemitsch"	CBJ	D,Skt	750000
*03edd*	7053	"Kyle Schempp"	(N/A)	C,Skt	750000
*060y9*	7054	"Charlie Schenkel"	(N/A)	G	750000
*01c32*	7055	"Brayden Schenn"	NYI	C,Skt	6500000
*015hz*	7056	"Luke Schenn"	VAN	D,Skt	750000
*03asd*	7057	"Nikita Scherbak"	(N/A)	RW,Skt	750000
*076wj*	7058	"Nikita Scherbakov"	NJD	DEFAULT,Skt	750000
*058oj*	7059	"Tristan Scherwey"	(N/A)	LW,Skt	750000
*06cls*	7060	"Ian Scherzer"	(N/A)	C,Skt	750000
*03ry8*	7061	"Eric Schierhorn"	(N/A)	G	750000
*01cxe*	7062	"Drew Schiestel"	(N/A)	D,Skt	750000
*06ho0*	7063	"Garrett Schifsky"	(N/A)	C,Skt	750000
*03kud*	7064	"Nick Schilkey"	NYI	RW,Skt	750000
*02j0r*	7065	"Cameron Schilling"	WSH	D,Skt	750000
*072i0*	7066	"Bennett Schimek"	(N/A)	RW,Skt	750000
*05n1j*	7067	"Wyatt Schingoethe"	TOR	C,Skt	750000
*01c5z*	7068	"Craig Schira"	(N/A)	D,Skt	750000
*03yt1*	7069	"Niklas Schlegel"	(N/A)	G	750000
*004lk*	7070	"David Schlemko"	(N/A)	D,Skt	750000
*051vz*	7071	"Jake Schmaltz"	BOS	LW,Skt	750000
*02nos*	7072	"Jordan Schmaltz"	UTA	D,Skt	750000
*02unz*	7073	"Nick Schmaltz"	UTA	RW,Skt	8000000
*03rh2*	7074	"Matt Schmalz"	LAK	RW,Skt	750000
*04xcl*	7075	"Ryan Schmelzer"	NJD	C,Skt	750000
*04r01*	7076	"Akira Schmid"	FLA	G	875000
*06pys*	7077	"Cameron Schmidt"	DAL	RW,Skt	750000
*04xds*	7078	"Colin Schmidt"	(N/A)	C,Skt	750000
*02i6q*	7079	"Nate Schmidt"	UTA	D,Skt	3500000
*05u11*	7080	"Roman Schmidt"	MIN	D,Skt	880000
*04rds*	7081	"Jacob Schmidt-Svejstrup"	(N/A)	RW,Skt	750000
*051vp*	7082	"Quinn Schmiemann"	VAN	D,Skt	750000
*02j7l*	7083	"Beau Schmitz"	(N/A)	D,Skt	750000
*04f1e*	7084	"Nathan Schnarr"	(N/A)	C,Skt	750000
*05raf*	7085	"Michael Schnattinger"	(N/A)	G	750000
*070fz*	7086	"William Schneid"	(N/A)	RW,Skt	750000
*059e1*	7087	"Braden Schneider"	NYR	D,Skt	2200000
*02ia2*	7088	"Cole Schneider"	(N/A)	LW,Skt	750000
*004bq*	7089	"Cory Schneider"	(N/A)	G	750000
*06ux1*	7090	"Elias Schneider"	(N/A)	LW,Skt	750000
*03wnx*	7091	"Nick Schneider"	(N/A)	G	750000
*01t6b*	7092	"Stefan Schneider"	(N/A)	C,Skt	750000
*03klx*	7093	"Ryan Schnell"	(N/A)	LW,Skt	750000
